serialNumber,macAddress,type,registrationStatus,desiredConfigurationTemplate,desiredConfigurationMd5,desiredConfigurationSize
C100810251008192,00:0B:C2:21:C5:41,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008193,00:0B:C2:21:C5:42,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008194,00:0B:C2:21:C5:43,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008195,00:0B:C2:21:C5:44,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008196,00:0B:C2:21:C5:45,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008197,00:0B:C2:21:C5:46,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008198,00:0B:C2:21:C5:47,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008199,00:0B:C2:21:C5:48,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008200,00:0B:C2:21:C5:49,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008201,00:0B:C2:21:C5:4A,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008202,00:0B:C2:21:C5:4B,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008203,00:0B:C2:21:C5:4C,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008204,00:0B:C2:21:C5:4D,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008205,00:0B:C2:21:C5:4E,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008206,00:0B:C2:21:C5:4F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008207,00:0B:C2:21:C5:50,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008208,00:0B:C2:21:C5:51,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008209,00:0B:C2:21:C5:52,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008210,00:0B:C2:21:C5:53,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008211,00:0B:C2:21:C5:54,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008212,00:0B:C2:21:C5:55,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008213,00:0B:C2:21:C5:56,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008214,00:0B:C2:21:C5:57,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008215,00:0B:C2:21:C5:58,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008216,00:0B:C2:21:C5:59,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008217,00:0B:C2:21:C5:5A,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008218,00:0B:C2:21:C5:5B,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008219,00:0B:C2:21:C5:5C,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008220,00:0B:C2:21:C5:5D,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008221,00:0B:C2:21:C5:5E,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008222,00:0B:C2:21:C5:5F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008223,00:0B:C2:21:C5:60,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008224,00:0B:C2:21:C5:61,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008225,00:0B:C2:21:C5:62,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008226,00:0B:C2:21:C5:63,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008227,00:0B:C2:21:C5:64,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008228,00:0B:C2:21:C5:65,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008229,00:0B:C2:21:C5:66,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008230,00:0B:C2:21:C5:67,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008231,00:0B:C2:21:C5:68,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008232,00:0B:C2:21:C5:69,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008233,00:0B:C2:21:C5:6A,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008234,00:0B:C2:21:C5:6B,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008235,00:0B:C2:21:C5:6C,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008236,00:0B:C2:21:C5:6D,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008237,00:0B:C2:21:C5:6E,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008238,00:0B:C2:21:C5:6F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008239,00:0B:C2:21:C5:70,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008240,00:0B:C2:21:C5:71,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008241,00:0B:C2:21:C5:72,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008242,00:0B:C2:21:C5:73,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008243,00:0B:C2:21:C5:74,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008244,00:0B:C2:21:C5:75,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008245,00:0B:C2:21:C5:76,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008246,00:0B:C2:21:C5:77,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008247,00:0B:C2:21:C5:78,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008248,00:0B:C2:21:C5:79,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008249,00:0B:C2:21:C5:7A,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008251,00:0B:C2:21:C5:7C,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008252,00:0B:C2:21:C5:7D,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008253,00:0B:C2:21:C5:7E,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008254,00:0B:C2:21:C5:7F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008255,00:0B:C2:21:C5:80,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008256,00:0B:C2:21:C5:81,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008257,00:0B:C2:21:C5:82,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008258,00:0B:C2:21:C5:83,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008259,00:0B:C2:21:C5:84,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008260,00:0B:C2:21:C5:85,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008261,00:0B:C2:21:C5:86,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008262,00:0B:C2:21:C5:87,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008263,00:0B:C2:21:C5:88,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008264,00:0B:C2:21:C5:89,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008265,00:0B:C2:21:C5:8A,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008266,00:0B:C2:21:C5:8B,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008267,00:0B:C2:21:C5:8C,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008268,00:0B:C2:21:C5:8D,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008269,00:0B:C2:21:C5:8E,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008270,00:0B:C2:21:C5:8F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008271,00:0B:C2:21:C5:90,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008272,00:0B:C2:21:C5:91,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008273,00:0B:C2:21:C5:92,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008274,00:0B:C2:21:C5:93,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008275,00:0B:C2:21:C5:94,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008276,00:0B:C2:21:C5:95,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008277,00:0B:C2:21:C5:96,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008278,00:0B:C2:21:C5:97,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008279,00:0B:C2:21:C5:98,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008280,00:0B:C2:21:C5:99,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008281,00:0B:C2:21:C5:9A,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008282,00:0B:C2:21:C5:9B,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008283,00:0B:C2:21:C5:9C,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008284,00:0B:C2:21:C5:9D,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008285,00:0B:C2:21:C5:9E,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008286,00:0B:C2:21:C5:9F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008287,00:0B:C2:21:C5:A0,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008288,00:0B:C2:21:C5:A1,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008289,00:0B:C2:21:C5:A2,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008290,00:0B:C2:21:C5:A3,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008291,00:0B:C2:21:C5:A4,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008292,00:0B:C2:21:C5:A5,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008293,00:0B:C2:21:C5:A6,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008294,00:0B:C2:21:C5:A7,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008295,00:0B:C2:21:C5:A8,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008296,00:0B:C2:21:C5:A9,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008297,00:0B:C2:21:C5:AA,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008298,00:0B:C2:21:C5:AB,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008299,00:0B:C2:21:C5:AC,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008300,00:0B:C2:21:C5:AD,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008301,00:0B:C2:21:C5:AE,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008302,00:0B:C2:21:C5:AF,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008303,00:0B:C2:21:C5:B0,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008304,00:0B:C2:21:C5:B1,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008305,00:0B:C2:21:C5:B2,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008306,00:0B:C2:21:C5:B3,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008307,00:0B:C2:21:C5:B4,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008308,00:0B:C2:21:C5:B5,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008309,00:0B:C2:21:C5:B6,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008310,00:0B:C2:21:C5:B7,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008311,00:0B:C2:21:C5:B8,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008312,00:0B:C2:21:C5:B9,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008313,00:0B:C2:21:C5:BA,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008314,00:0B:C2:21:C5:BB,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008315,00:0B:C2:21:C5:BC,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008316,00:0B:C2:21:C5:BD,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008317,00:0B:C2:21:C5:BE,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008318,00:0B:C2:21:C5:BF,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008319,00:0B:C2:21:C5:C0,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008320,00:0B:C2:21:C5:C1,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008321,00:0B:C2:21:C5:C2,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008322,00:0B:C2:21:C5:C3,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008323,00:0B:C2:21:C5:C4,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008324,00:0B:C2:21:C5:C5,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008325,00:0B:C2:21:C5:C6,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008326,00:0B:C2:21:C5:C7,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008327,00:0B:C2:21:C5:C8,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008328,00:0B:C2:21:C5:C9,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008329,00:0B:C2:21:C5:CA,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008330,00:0B:C2:21:C5:CB,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008331,00:0B:C2:21:C5:CC,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008332,00:0B:C2:21:C5:CD,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008333,00:0B:C2:21:C5:CE,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008334,00:0B:C2:21:C5:CF,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008335,00:0B:C2:21:C5:D0,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008336,00:0B:C2:21:C5:D1,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008337,00:0B:C2:21:C5:D2,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008338,00:0B:C2:21:C5:D3,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008339,00:0B:C2:21:C5:D4,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
C100810251008340,00:0B:C2:21:C5:D5,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz,f09ffd00e02bf9ad2108ea5199d46d2c,195
