serialNumber,macAddress,type,registrationStatus,desiredConfigurationTemplate,desiredConfigurationMd5,desiredConfigurationSize
B10625083908,00:0B:C2:19:D0:50,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083914,00:0B:C2:19:D0:5C,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083917,00:0B:C2:19:D0:62,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083920,00:0B:C2:19:D0:68,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083921,00:0B:C2:19:D0:6A,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083923,00:0B:C2:19:D0:6E,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083924,00:0B:C2:19:D0:70,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083925,00:0B:C2:19:D0:72,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083926,00:0B:C2:19:D0:74,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083930,00:0B:C2:19:D0:7C,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083933,00:0B:C2:19:D0:82,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083935,00:0B:C2:19:D0:86,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083936,00:0B:C2:19:D0:88,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083937,00:0B:C2:19:D0:8A,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083938,00:0B:C2:19:D0:8C,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083942,00:0B:C2:19:D0:94,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083947,00:0B:C2:19:D0:9E,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083949,00:0B:C2:19:D0:A2,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083950,00:0B:C2:19:D0:A4,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083956,00:0B:C2:19:D0:B0,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083963,00:0B:C2:19:D0:BE,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083965,00:0B:C2:19:D0:C2,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083967,00:0B:C2:19:D0:C6,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083968,00:0B:C2:19:D0:C8,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083969,00:0B:C2:19:D0:CA,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083972,00:0B:C2:19:D0:D0,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083973,00:0B:C2:19:D0:D2,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083976,00:0B:C2:19:D0:D8,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083977,00:0B:C2:19:D0:DA,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083981,00:0B:C2:19:D0:E2,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083986,00:0B:C2:19:D0:EC,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083989,00:0B:C2:19:D0:F2,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083990,00:0B:C2:19:D0:F4,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083991,00:0B:C2:19:D0:F6,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083996,00:0B:C2:19:D1:00,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083997,00:0B:C2:19:D1:02,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625083999,00:0B:C2:19:D1:06,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084002,00:0B:C2:19:D1:0C,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084005,00:0B:C2:19:D1:12,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084006,00:0B:C2:19:D1:14,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084009,00:0B:C2:19:D1:1A,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084010,00:0B:C2:19:D1:1C,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084012,00:0B:C2:19:D1:20,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084013,00:0B:C2:19:D1:22,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084015,00:0B:C2:19:D1:26,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084019,00:0B:C2:19:D1:2E,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084020,00:0B:C2:19:D1:30,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084021,00:0B:C2:19:D1:32,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084022,00:0B:C2:19:D1:34,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084023,00:0B:C2:19:D1:36,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084026,00:0B:C2:19:D1:3C,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084029,00:0B:C2:19:D1:42,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084032,00:0B:C2:19:D1:48,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084035,00:0B:C2:19:D1:4E,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084039,00:0B:C2:19:D1:56,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084045,00:0B:C2:19:D1:62,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084046,00:0B:C2:19:D1:64,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084052,00:0B:C2:19:D1:70,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084061,00:0B:C2:19:D1:82,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084062,00:0B:C2:19:D1:84,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084063,00:0B:C2:19:D1:86,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084065,00:0B:C2:19:D1:8A,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084066,00:0B:C2:19:D1:8C,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084067,00:0B:C2:19:D1:8E,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084068,00:0B:C2:19:D1:90,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084071,00:0B:C2:19:D1:96,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084074,00:0B:C2:19:D1:9C,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084078,00:0B:C2:19:D1:A4,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084082,00:0B:C2:19:D1:AC,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084083,00:0B:C2:19:D1:AE,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084084,00:0B:C2:19:D1:B0,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084085,00:0B:C2:19:D1:B2,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084092,00:0B:C2:19:D1:C0,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084094,00:0B:C2:19:D1:C4,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084095,00:0B:C2:19:D1:C6,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084096,00:0B:C2:19:D1:C8,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084097,00:0B:C2:19:D1:CA,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084098,00:0B:C2:19:D1:CC,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084099,00:0B:C2:19:D1:CE,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084100,00:0B:C2:19:D1:D0,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084104,00:0B:C2:19:D1:D8,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084105,00:0B:C2:19:D1:DA,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084108,00:0B:C2:19:D1:E0,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084109,00:0B:C2:19:D1:E2,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084115,00:0B:C2:19:D1:EE,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084116,00:0B:C2:19:D1:F0,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084117,00:0B:C2:19:D1:F2,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084120,00:0B:C2:19:D1:F8,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084123,00:0B:C2:19:D1:FE,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084125,00:0B:C2:19:D2:02,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084126,00:0B:C2:19:D2:04,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084128,00:0B:C2:19:D2:08,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084135,00:0B:C2:19:D2:16,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084136,00:0B:C2:19:D2:18,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084138,00:0B:C2:19:D2:1C,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084139,00:0B:C2:19:D2:1E,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084141,00:0B:C2:19:D2:22,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084143,00:0B:C2:19:D2:26,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084144,00:0B:C2:19:D2:28,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084145,00:0B:C2:19:D2:2A,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084148,00:0B:C2:19:D2:30,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084149,00:0B:C2:19:D2:32,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084156,00:0B:C2:19:D2:40,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084157,00:0B:C2:19:D2:42,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084161,00:0B:C2:19:D2:4A,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084163,00:0B:C2:19:D2:4E,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084164,00:0B:C2:19:D2:50,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084165,00:0B:C2:19:D2:52,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084166,00:0B:C2:19:D2:54,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084169,00:0B:C2:19:D2:5A,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084170,00:0B:C2:19:D2:5C,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084172,00:0B:C2:19:D2:60,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084174,00:0B:C2:19:D2:64,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084175,00:0B:C2:19:D2:66,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084176,00:0B:C2:19:D2:68,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084179,00:0B:C2:19:D2:6E,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084182,00:0B:C2:19:D2:74,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084183,00:0B:C2:19:D2:76,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084184,00:0B:C2:19:D2:78,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084187,00:0B:C2:19:D2:7E,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084188,00:0B:C2:19:D2:80,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084189,00:0B:C2:19:D2:82,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084190,00:0B:C2:19:D2:84,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084192,00:0B:C2:19:D2:88,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084193,00:0B:C2:19:D2:8A,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084195,00:0B:C2:19:D2:8E,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084197,00:0B:C2:19:D2:92,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084198,00:0B:C2:19:D2:94,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084199,00:0B:C2:19:D2:96,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084200,00:0B:C2:19:D2:98,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084201,00:0B:C2:19:D2:9A,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084204,00:0B:C2:19:D2:A0,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084206,00:0B:C2:19:D2:A4,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084208,00:0B:C2:19:D2:A8,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084209,00:0B:C2:19:D2:AA,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084210,00:0B:C2:19:D2:AC,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084211,00:0B:C2:19:D2:AE,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084212,00:0B:C2:19:D2:B0,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084213,00:0B:C2:19:D2:B2,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084214,00:0B:C2:19:D2:B4,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084215,00:0B:C2:19:D2:B6,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084216,00:0B:C2:19:D2:B8,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084218,00:0B:C2:19:D2:BC,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084219,00:0B:C2:19:D2:BE,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084225,00:0B:C2:19:D2:CA,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084230,00:0B:C2:19:D2:D4,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084232,00:0B:C2:19:D2:D8,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084239,00:0B:C2:19:D2:E6,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084244,00:0B:C2:19:D2:F0,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084248,00:0B:C2:19:D2:F8,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084249,00:0B:C2:19:D2:FA,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084251,00:0B:C2:19:D2:FE,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084252,00:0B:C2:19:D3:00,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084253,00:0B:C2:19:D3:02,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084254,00:0B:C2:19:D3:04,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084260,00:0B:C2:19:D3:10,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
B10625084261,00:0B:C2:19:D3:12,M300,ACTIVATED,CFG-0001-0100-HE-20230223-FTPS_AGC-v1.tar.gz,648be952a640f0d00f5da9f12854477f,215
