serialNumber,macAddress,type,registrationStatus,desiredConfigurationTemplate,desiredConfigurationMd5,desiredConfigurationSize
ECRX1823000087,000BC216FE0A,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000089,000BC216FE0C,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000095,000BC216FE12,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000096,000BC216FE13,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000097,000BC216FE14,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000106,000BC216FE1D,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000108,000BC216FE1F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000109,000BC216FE20,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000110,000BC216FE21,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000111,000BC216FE22,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000124,000BC216FE2F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000126,000BC216FE31,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000129,000BC216FE34,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000130,000BC216FE35,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000132,000BC216FE37,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000138,000BC216FE3D,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000143,000BC216FE42,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000145,000BC216FE44,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000149,000BC216FE48,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000150,000BC216FE49,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000151,000BC216FE4A,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000152,000BC216FE4B,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000153,000BC216FE4C,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000154,000BC216FE4D,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000156,000BC216FE4F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000157,000BC216FE50,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000158,000BC216FE51,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000159,000BC216FE52,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000160,000BC216FE53,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000161,000BC216FE54,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000162,000BC216FE55,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000163,000BC216FE56,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000164,000BC216FE57,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000165,000BC216FE58,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000169,000BC216FE5C,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000170,000BC216FE5D,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000171,000BC216FE5E,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000172,000BC216FE5F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000174,000BC216FE61,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000175,000BC216FE62,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000177,000BC216FE64,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000181,000BC216FE68,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000192,000BC216FE73,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000198,000BC216FE79,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000199,000BC216FE7A,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000200,000BC216FE7B,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000201,000BC216FE7C,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000209,000BC216FE84,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000214,000BC216FE89,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000216,000BC216FE8B,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000217,000BC216FE8C,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000220,000BC216FE8F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000221,000BC216FE90,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000224,000BC216FE93,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000225,000BC216FE94,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000231,000BC216FE9A,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000235,000BC216FE9E,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000236,000BC216FE9F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000237,000BC216FEA0,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000238,000BC216FEA1,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000239,000BC216FEA2,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000240,000BC216FEA3,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000241,000BC216FEA4,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000243,000BC216FEA6,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000244,000BC216FEA7,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000249,000BC216FEAC,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000250,000BC216FEAD,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000251,000BC216FEAE,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000252,000BC216FEAF,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000253,000BC216FEB0,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000254,000BC216FEB1,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000255,000BC216FEB2,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000256,000BC216FEB3,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000257,000BC216FEB4,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000258,000BC216FEB5,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000259,000BC216FEB6,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX2122000054,000BC214DC36,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX2122000125,000BC214DC7D,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX4022000016,000BC214DC97,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX4022000023,000BC214DC9E,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX4022000058,000BC214DCC1,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX4022000073,000BC214DCD0,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000034,000BC214DCFB,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000051,000BC214DD0C,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000054,000BC214DD0F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000118,000BC214DD4F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000130,000BC214DD5B,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000147,000BC214DD6C,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000157,000BC214DD76,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000173,000BC214DD86,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000187,000BC214DD94,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000189,000BC214DD96,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000205,000BC214DDA6,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000206,000BC214DDA7,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000207,000BC214DDA8,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000208,000BC214DDA9,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000209,000BC214DDAA,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000210,000BC214DDAB,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000211,000BC214DDAC,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000212,000BC214DDAD,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000213,000BC214DDAE,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000214,000BC214DDAF,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000215,000BC214DDB0,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000216,000BC214DDB1,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000217,000BC214DDB2,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000218,000BC214DDB3,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000219,000BC214DDB4,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000220,000BC214DDB5,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000221,000BC214DDB6,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000222,000BC214DDB7,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000223,000BC214DDB8,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000224,000BC214DDB9,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000225,000BC214DDBA,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000226,000BC214DDBB,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000227,000BC214DDBC,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000228,000BC214DDBD,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000229,000BC214DDBE,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000230,000BC214DDBF,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000231,000BC214DDC0,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000232,000BC214DDC1,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000233,000BC214DDC2,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000234,000BC214DDC3,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000235,000BC214DDC4,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000236,000BC214DDC5,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000237,000BC214DDC6,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000238,000BC214DDC7,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000239,000BC214DDC8,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000240,000BC214DDC9,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000241,000BC214DDCA,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000242,000BC214DDCB,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX5222000243,000BC214DDCC,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000182,000BC216FE69,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000207,000BC216FE82,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000146,000BC216FE45,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000148,000BC216FE47,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000260,000BC216FEB7,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000147,000BC216FE46,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000068,000BC216FDF7,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000140,000BC216FE3F,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000144,000BC216FE43,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
ECRX1823000141,000BC216FE40,R310,ACTIVATED,CFG-0001-0100-EBRO-20230223-FTPS-v1.tar.gz123,f09ffd00e02bf9ad2108ea5199d46222,19533
